iter	RMSE
2902	0.04022737941
2903	0.04021557209
2904	0.04019795699
2905	0.04017931975
2906	0.04017349724
2907	0.04017175263
2908	0.04017100508
2909	0.0401698774
2910	0.04015938358
2911	0.04015825612
2912	0.04014584129
2913	0.04013636041
2914	0.04012657102
2915	0.04011516889
2916	0.04010124501
2917	0.04009247272
2918	0.04007591526
2919	0.04006246332
2920	0.04006172003
2921	0.04005604633
2922	0.04005070117
2923	0.04003075045
2924	0.04000991377
2925	0.0400051524
2926	0.03998328676
2927	0.03997392631
2928	0.03996402749
2929	0.03995349855
2930	0.03994809253
2931	0.03993827704
2932	0.03993544143
2933	0.03992625174
2934	0.03992145809
2935	0.03992064493
2936	0.03991114875
2937	0.03990332077
2938	0.03990284804
2939	0.03989430251
2940	0.03988675381
2941	0.03987443516
2942	0.03987241317
2943	0.03986546393
2944	0.03984581637
2945	0.03983753727
2946	0.03983683771
2947	0.03983053928
2948	0.03981899834
2949	0.03981118535
2950	0.03981032759
2951	0.03979693428
2952	0.0397914201
2953	0.03978986683
2954	0.03977816918
2955	0.03976971437
2956	0.03975637056
2957	0.03975321202
2958	0.03974526117
2959	0.0397279799
2960	0.03971542299
2961	0.03970954802
2962	0.03970259307
2963	0.03969196592
2964	0.03967689847
2965	0.03967018149
2966	0.03966710393
2967	0.03965652907
2968	0.03964675342
2969	0.03964607203
2970	0.03962807047
2971	0.03961721744
2972	0.03960643141
2973	0.03959482241
2974	0.03958506484
2975	0.03957344677
2976	0.03957260818
2977	0.03956095362
2978	0.03955751215
2979	0.03954538452
2980	0.0395343487
2981	0.03951991666
2982	0.03951180087
2983	0.03950589397
2984	0.03949931586
2985	0.03948665457
2986	0.03948567678
2987	0.03948458968
2988	0.03947399075
2989	0.03945957299
2990	0.03945290651
2991	0.03943986016
2992	0.03943806299
2993	0.0394372694
2994	0.03943642352
2995	0.03943062238
2996	0.03942151823
2997	0.03941503928
2998	0.03940461727
2999	0.03939682332
3000	0.03938886989
3001	0.03937628544
3002	0.03936669361
3003	0.03934725957
3004	0.03933449547
3005	0.03932388305
3006	0.0393161285
3007	0.03930773136
3008	0.03929718369
3009	0.03929024308
3010	0.03927737807
3011	0.03926574897
3012	0.03925940846
3013	0.03924562398
3014	0.03923927404
3015	0.03922105531
3016	0.03922020615
3017	0.03921008093
3018	0.03920906372
3019	0.03919512909
3020	0.03918636223
3021	0.03918058718
3022	0.03917517404
3023	0.03917426679
3024	0.03917292035
3025	0.03916552008
3026	0.03914472542
3027	0.03913119182
3028	0.03912105372
3029	0.03910788913
3030	0.03910513708
3031	0.0390932981
3032	0.03908460329
3033	0.03907564958
3034	0.03905597818
3035	0.03903983036
3036	0.03903834911
3037	0.03902749847
3038	0.0390160451
3039	0.03901552153
3040	0.03900688434
3041	0.03900089194
3042	0.03899101746
3043	0.03896932438
3044	0.03895681349
3045	0.03894019718
3046	0.03893291129
3047	0.03892071591
3048	0.03891318118
3049	0.03890647684
3050	0.03889639128
3051	0.03889547585
3052	0.03888641635
3053	0.03887042719
3054	0.03886747018
3055	0.03885793267
3056	0.0388408187
3057	0.03883646367
3058	0.03883488715
3059	0.03882585723
3060	0.0388174885
3061	0.0388128039
3062	0.03880470395
3063	0.03879437647
3064	0.03879386311
3065	0.03878898196
3066	0.03877791541
3067	0.03876090357
3068	0.03875381609
3069	0.03874909328
3070	0.03874766488
3071	0.03873915278
3072	0.03872809383
3073	0.03871238631
3074	0.03870050462
3075	0.03869400735
3076	0.03868207303
3077	0.03866589713
3078	0.03866020209
3079	0.03865407511
3080	0.03865325654
3081	0.03863990914
3082	0.0386287482
3083	0.03861099211
3084	0.03861014667
3085	0.0385992236
3086	0.03858608983
3087	0.0385771274
3088	0.03856926739
3089	0.03856034026
3090	0.03855846177
3091	0.03854870727
3092	0.03854103794
3093	0.03852670237
3094	0.03852231882
3095	0.03851577229
3096	0.03851487041
3097	0.03849830136
3098	0.03849707505
3099	0.03848726166
3100	0.03847888918
3101	0.03846826319
3102	0.03845095772
3103	0.03843905396
3104	0.03843803352
3105	0.03843677139
3106	0.03842975243
3107	0.03842855574
3108	0.03841450761
3109	0.03839602546
3110	0.03839254513
3111	0.03837908772
3112	0.03837239131
3113	0.03835837848
3114	0.03835549752
3115	0.03834487003
3116	0.03833485691
3117	0.03832498189
3118	0.0383135541
3119	0.03830175213
3120	0.03829217783
3121	0.0382866811
3122	0.03827646963
3123	0.03827307876
3124	0.0382636877
3125	0.03824496321
3126	0.03823749007
3127	0.03823632397
3128	0.038231433
3129	0.03821739207
3130	0.03820747589
3131	0.03817370339
3132	0.03817320435
3133	0.03817263769
3134	0.03816007498
3135	0.03814689338
3136	0.03814297636
3137	0.03812371453
3138	0.03811539955
3139	0.03810230459
3140	0.03810120903
3141	0.03809428565
3142	0.03808286556
3143	0.03807362343
3144	0.03806115653
3145	0.03805583379
3146	0.03804912829
3147	0.03803651993
3148	0.03802109289
3149	0.0380181841
3150	0.03800901658
3151	0.03799640059
3152	0.03797771854
3153	0.03796537337
3154	0.03795880007
3155	0.0379499098
3156	0.03793093023
3157	0.03792118952
3158	0.0379094058
3159	0.03789409968
3160	0.03789084981
3161	0.03788342843
3162	0.03787192381
3163	0.03786433926
3164	0.03785421867
3165	0.03784092477
3166	0.03783968793
3167	0.0378348738
3168	0.03782457845
3169	0.03781532125
3170	0.03780673041
3171	0.03779334568
3172	0.03777819376
3173	0.03776303965
3174	0.03776103257
3175	0.0377520941
3176	0.03774119325
3177	0.03773504655
3178	0.03772951366
3179	0.0377200067
3180	0.03771264695
3181	0.03770489822
3182	0.03770406366
3183	0.03769533884
3184	0.0376935348
3185	0.03768843698
3186	0.03768140773
3187	0.03767418078
3188	0.03767187818
3189	0.03767012958
3190	0.03766940594
3191	0.03766067423
3192	0.03764389783
3193	0.03763888277
3194	0.03763841117
3195	0.0376237401
3196	0.03761735519
3197	0.03761641961
3198	0.03761575821
3199	0.03760719229
3200	0.03760248792
3201	0.03759915965
3202	0.03759364238
3203	0.03757859257
3204	0.03756591273
3205	0.03756378538
3206	0.03755868206
3207	0.0375460463
3208	0.03754114549
3209	0.03754017348
3210	0.03752971098
3211	0.03752807604
3212	0.03752685591
3213	0.03752308399
3214	0.03752055858
3215	0.03751961029
3216	0.0375120926
3217	0.03750062558
3218	0.03749928497
3219	0.03748696129
3220	0.03748323921
3221	0.03746916971
3222	0.03746331038
3223	0.03746268705
3224	0.03745940308
3225	0.03745192724
3226	0.03745130359
3227	0.03745051355
3228	0.03743880796
3229	0.03742843175
3230	0.03742792641
3231	0.03741458595
3232	0.03740465833
3233	0.03739707462
3234	0.03738556153
3235	0.03737461392
3236	0.03736918945
3237	0.03735915677
3238	0.03734817662
3239	0.0373395426
3240	0.0373300615
3241	0.03732096643
3242	0.03731199055
3243	0.03730516867
3244	0.03729514695
3245	0.03728897485
3246	0.03728196812
3247	0.03727669942
3248	0.03726523231
3249	0.03725539453
3250	0.03725055581
3251	0.03723756332
3252	0.03723002691
3253	0.03722519942
3254	0.0372158282
3255	0.03721024496
3256	0.03720852953
3257	0.03719993576
3258	0.03719153949
3259	0.03718496463
3260	0.0371778202
3261	0.03717634454
3262	0.03716698503
3263	0.03716637665
3264	0.0371545061
3265	0.03715167201
3266	0.03714284573
3267	0.03714233661
3268	0.0371278074
3269	0.0371129383
3270	0.03710633943
3271	0.03708909699
3272	0.03707688035
3273	0.03707386027
3274	0.03707051948
3275	0.03706805434
3276	0.03706498647
3277	0.03705274649
3278	0.03704728705
3279	0.03703810937
3280	0.03703118763
3281	0.03701638012
3282	0.0370138752
3283	0.03700292724
3284	0.0369904991
3285	0.0369848345
3286	0.03697715247
3287	0.03697659954
3288	0.03696288646
3289	0.03695691243
3290	0.03694467843
3291	0.03693858301
3292	0.03693438279
3293	0.03693332069
3294	0.03692029865
3295	0.036919664
3296	0.03690263383
3297	0.03689736103
3298	0.03689183684
3299	0.03687484255
3300	0.03686560005
3301	0.03685486899
3302	0.03684044563
3303	0.03683957693
3304	0.03682957314
3305	0.03682902747
3306	0.03682082641
3307	0.03680924406
3308	0.03680782338
3309	0.03680705809
3310	0.03680487756
3311	0.03680401915
3312	0.03680157937
3313	0.0367952611
3314	0.03678276845
3315	0.03677758354
3316	0.03676861856
3317	0.0367545761
3318	0.03674918174
3319	0.03674396562
3320	0.03673507721
3321	0.03672580985
3322	0.03672392867
3323	0.03671646239
3324	0.03671018775
3325	0.03670384708
3326	0.03669070926
3327	0.03668098727
3328	0.03667387627
3329	0.03667255929
3330	0.03667124616
3331	0.03666311812
3332	0.0366541201
3333	0.03664813989
3334	0.03663336118
3335	0.03662407606
3336	0.03662124075
3337	0.03661669015
3338	0.03661119829
3339	0.03660469333
3340	0.03659987004
3341	0.0365894837
3342	0.03657586029
3343	0.03657022783
3344	0.03655939203
3345	0.03654817259
3346	0.03654732151
3347	0.03654574792
3348	0.03653966072
3349	0.03653149114
3350	0.03652945982
3351	0.03652871902
3352	0.03652231747
3353	0.03651440816
3354	0.03651337853
3355	0.03650719115
3356	0.03650549811
3357	0.0364983696
3358	0.03648766361
3359	0.03648042243
3360	0.03647245814
3361	0.03646221545
3362	0.03645263935
3363	0.0364431315
3364	0.03643320728
3365	0.03642272488
3366	0.03641313596
3367	0.03640785554
3368	0.03639494585
3369	0.03637703587
3370	0.03637597277
3371	0.036368262
3372	0.03636764487
3373	0.03635453368
3374	0.03635061044
3375	0.03634983882
3376	0.03634145596
3377	0.03634088552
3378	0.03633240591
3379	0.03633155291
3380	0.03633102824
3381	0.03631902332
3382	0.03630965203
3383	0.03630206258
3384	0.03630095085
3385	0.03629737074
3386	0.03628384048
3387	0.03627756566
3388	0.03626912335
3389	0.03626242827
3390	0.03625544206
3391	0.03624925701
3392	0.03624405093
3393	0.03623622078
3394	0.03623374462
3395	0.03622475637
3396	0.03622375042
3397	0.03621864454
3398	0.03621738796
3399	0.03620559571
3400	0.03619751588
3401	0.03618431239
3402	0.03616805259
3403	0.03615870638
3404	0.03615269804
3405	0.0361440139
3406	0.03614165031
3407	0.0361347851
3408	0.03612763146
3409	0.03611991518
3410	0.03610466912
3411	0.03609890313
3412	0.03609798989
3413	0.03608974237
3414	0.03608314825
3415	0.03606840932
3416	0.03606745628
3417	0.03605088727
3418	0.03604319508
3419	0.03603321061
3420	0.03602419467
3421	0.03602362819
3422	0.03602230291
3423	0.03601865814
3424	0.03601035791
3425	0.03600147771
3426	0.03600067059
3427	0.03599940009
3428	0.03599618561
3429	0.03599549772
3430	0.03598414917
3431	0.03597082538
3432	0.03596321959
3433	0.03595828181
3434	0.03595470534
3435	0.03594470356
3436	0.0359352386
3437	0.03593466254
3438	0.03593363112
3439	0.03591996551
3440	0.0359119303
3441	0.03590587889
3442	0.03589498992
3443	0.03589410541
3444	0.03588390619
3445	0.03587867058
3446	0.03587274348
3447	0.03587229338
3448	0.03585967029
3449	0.03584733561
3450	0.03584689854
3451	0.03583703872
3452	0.03582616343
3453	0.03581617866
3454	0.03581295518
3455	0.03580574854
3456	0.03579762363
3457	0.03578198906
3458	0.03578113427
3459	0.03577012405
3460	0.03576214459
3461	0.03575697222
3462	0.03575425395
3463	0.03574602051
3464	0.0357436324
3465	0.03573337417
3466	0.03572886183
3467	0.03572032412
